name,calories,proteins,lipids,carbs,fibers,userId,
Seminte de in bio All Green,371,23,30,6,33,admin,
Seminte de in BIO Natura,586,18,42,30,27,admin,
Seminte de in Biomania,516,21,41,6,23,admin,
Seminte de in brun Delhaize,527,20,43,29,28,admin,
Seminte de in Fruit Orchard,530,18,42,29,27,admin,
Seminte de in Inima Naturii,534,18,42,3,27,admin,
Seminte de in macinat John Vince,500,20,34,34,28,admin,
Seminte de in macinat pentru consum uman Sano Vita,534,18,42,29,27,admin,
Seminte de in Pirifan,568,15,45,18,40,admin,
Seminte de in Sano Vita,568,15,45,18,27,admin,
Seminte de in SanoVita,568,15,45,18,0,admin,
Seminte de in Solaris,534,18,42,29,27,admin,
Seminte de in Vitalia,560,20,40,30,27,admin,
Seminte de in dovleac susan floarea soarelui Omega Forte Solaris,600,20,50,15,15,admin,
Seminte de mac Pirifan,520,18,42,9,20,admin,
Seminte de mei decorticat SanoVita,379,11,4,71,1,admin,
Seminte de pin,571,23,50,14,5,admin,
Seminte de pin crude Orlando's,697,14,68,5,4,admin,
Seminte de pin Farmer's Snack,706,14,69,4,6,admin,
Seminte de pin Real,689,14,69,14,2,admin,
Seminte de susan,573,18,50,24,12,admin,
Seminte de susan Agapy,630,21,61,11,12,admin,
Seminte de susan crude Pronat,573,18,50,24,12,admin,
Seminte de susan decorticat SanoVita (origine India),640,17,55,14,10,admin,
Seminte de susan Inima Naturii,650,22,58,1,8,admin,
Seminte de susan inima naturii Pirifan,630,22,58,1,8,admin,
Seminte de susan Orlando's,631,21,53,12,11,admin,
Seminte de susan Pirifan,592,20,55,1,0,admin,
Seminte de susan Pirifan,592,20,55,1,0,admin,
Seminte de susan SanoVita,592,20,55,1,12,admin,
Seminte de susan Tezorum,644,22,56,7,4,admin,
Seminte decojite de dovleac crude Nutline,596,34,48,6,2,admin,
Seminte decojite de floarea soarelui K-Clasic,630,20,52,19,0,admin,
Seminte decojite de floarea soarelui sarate si coapt Alesto,627,23,55,4,12,admin,
Seminte decojite de floarea soarelui Stilla Natura,590,19,48,17,3,admin,
Seminte decojite prajite si sarate Nutline,390,14,24,56,52,admin,
Seminte decorticate de canepa Adio Grasime,567,31,47,11,9,admin,
Seminte decorticate de canepa Canah,610,30,50,5,8,admin,
Seminte dovleac bio Anglamark Coop,600,30,49,8,0,admin,
Seminte dovleac coapte cu sare Fine Life,476,24,33,6,0,admin,
Seminte dovleac decojite Cora,507,24,31,30,0,admin,
Seminte dovleac decojite crude Fine Foods,423,24,31,9,4,admin,
Seminte dovleac decojite crude Orlando's,596,34,48,18,0,admin,
Seminte dovleac Harley,273,12,21,8,3,admin,
Seminte dovleac in coaja coapte si sarate Orlando's,590,25,46,18,4,admin,
Seminte dovleac prajite si sarate Fiesta,596,29,47,15,4,admin,
Seminte floarea soarelui Andra,560,24,47,18,0,admin,
Seminte floarea soarelui coapte si sarate Orlando's,405,14,32,10,11,admin,
Seminte floarea soarelui crude 365 Mega Image,594,23,47,4,11,admin,
Seminte floarea soarelui decojite crude Fruit Orchard,540,25,46,17,4,admin,
Seminte floarea soarelui decojite crude Orlando's,578,23,51,2,0,admin,
Seminte floarea soarelui decojite Fruit Orchard,592,20,51,3,11,admin,
Seminte floarea soarelui decojite Nutline,582,19,49,24,0,admin,
Seminte floarea soarelui decojite prajite fara ulei Carrefour,582,25,46,15,0,admin,
Seminte floarea soarelui Distins,684,19,50,27,9,admin,
Seminte floarea soarelui Djili,648,25,54,10,0,admin,
Seminte floarea soarelui fara sare Best Foods,474,20,34,4,11,admin,
Seminte floarea soarelui prajite Elmas,682,24,59,11,6,admin,
Seminte floarea soarelui prajite si sarate Hacendado,655,7,57,12,9,admin,
Seminte floarea soarelui Solei,479,18,32,13,0,admin,
Seminte floarea soarelui Soltino,291,9,24,9,1,admin,
Seminte floarea soarelui Sonnen B.K.,580,23,49,12,6,admin,
Seminte floarea soarelui Sunny Island,613,27,53,5,0,admin,
Seminte gigante aguasal Hacendado,570,18,46,17,9,admin,
Seminte in ecologic Fruit Orchard,371,23,30,6,32,admin,
Seminte in NaturTierra,546,22,38,29,27,admin,
Seminte mac Agapy,520,18,42,9,20,admin,
Seminte mac Carrefour,520,20,41,19,10,admin,
Seminte mac Stilla Natura,525,18,42,28,0,admin,
Seminte negre de floarea soarelui cu sare Nutline,461,16,35,3,1,admin,
Seminte negre de floarea soarelui prajite cu sare Nutline Editie Limitata,461,16,35,40,37,admin,
Seminte negre de floarea soarelui prajite fara sare Nutline,474,20,34,41,37,admin,
Seminte negre de floarea soarelui prajite si sarate Alesto,650,23,58,4,10,admin,
Seminte negre de floarea soarelui prajite fara sare Lidl,660,24,59,4,9,admin,
Seminte negre floarea soarelui cu sare Djili Soy,579,19,38,29,26,admin,
Seminte pentru salata Solaris,573,21,51,21,13,admin,
Seminte pestrite de floarea-soarelui Carrefour,384,14,32,10,0,admin,
seminte pestrite floarea soareluisarate si prajite California Lidl,292,9,24,9,1,admin,
Seminte pestrite floarea-soarelui prajite si sarate Clever,667,24,58,11,6,admin,
Seminte pin Irma,630,13,56,19,0,admin,
Seminte prajite dovleac Nutline,416,24,32,9,4,admin,
Seminte prajite pestrite de floare soarelui Mogyi,291,9,24,9,2,admin,
Seminte prajite si sarate de dovleac Mogyi,471,26,39,3,0,admin,
Seminte Snack Mix Delhaize,490,11,30,43,6,admin,
Seminte Susan Foods Exclusive,630,22,58,1,8,admin,
Seminte susan Fruit Orchard,702,20,61,12,12,admin,
Semite floarea soarelui crude marca 365 Mega Image,594,23,47,4,11,admin,
Sepie cruda,79,16,1,1,0,admin,
Serbet zmeura,115,0,0,30,0,admin,
Sfecla eco Irma,60,1,0,13,0,admin,
Sfecla rosie cruda,43,2,0,10,3,admin,
Sfecla rosie felii in otet Freshona Lidl,59,1,0,12,1,admin,
Sfecla rosie fiarta,37,1,0,9,2,admin,
Shake cu aroma de cappuccino Herbalife,380,40,11,20,20,admin,
Shake F1 capsuni Herbalife,221,17,6,21,3,admin,
Shake F1 ciocolata Herbalife,88,7,3,8,1,admin,
Shake F1 fursecuri si frisca Herbalife,354,39,9,20,20,admin,
Shake F1 mar caramelizat si scortisoara Herbalife,88,7,3,8,2,admin,
Shake mar si scortisoara Herbalife,384,37,10,29,15,admin,
Shake Meta Diet BioTech,358,16,2,70,0,admin,
Shaorma,238,8,14,19,2,admin,
Sirop agave Urtekram eco,300,0,0,75,0,admin,
Sirop caramel Monin,100,0,0,24,0,admin,
Sirop de agave Allos Bio,312,1,1,75,0,admin,
Sirop de agave Sunny Bio,310,0,1,76,1,admin,
Sirop de artar,261,0,0,67,0,admin,
Sirop de artar bio Edeka ,356,0,0,89,1,admin,
Sirop de capsuni St Mamet,74,0,0,18,1,admin,
Slanina,501,17,47,0,0,admin,
Slanina afumata Cris-Tim,750,2,82,0,0,admin,
Slanina cu boia Camara Noastra,655,6,70,0,0,admin,
Slanina cu boia Casa Gustului,805,2,85,2,0,admin,
Slanina cu boia Prodprosper,829,6,87,0,0,admin,
Slanina de porc,638,6,68,0,0,admin,
Slim Bar cu ceai verde Vedda,388,26,17,32,3,admin,
Smanatana 10% Lactate Harghita,116,3,10,4,0,admin,
Smanatana 25% Prima Napolact,247,2,25,3,0,admin,
Smantana 10% bio Sauerraham Andechser,116,3,10,3,0,admin,
Smantana 10% JLC,114,3,10,3,0,admin,
Smantana 10% Mariuca,114,3,10,3,0,admin,
Smantana 10% pentru gatit Vian,121,3,10,6,0,admin,
Smantana 12 % Sole,134,3,12,1,0,admin,
Smantana 12%,138,3,12,4,0,admin,
Smantana 12% Big Panda,137,3,12,4,0,admin,
Smantana 12% Boni,135,3,12,4,0,admin,
Smantana 12% Brenac,140,4,12,4,0,admin,
Smantana 12% Carrefour,130,3,12,3,0,admin,
Smantana 12% Galacta,135,3,12,4,0,admin,
Smantana 12% grasime Tnuva,132,2,12,3,0,admin,
Smantana 12% Gusturi Romanesti,136,2,12,4,0,admin,
Smantana 12% Kaufland,135,3,12,4,0,admin,
Smantana 12% Lactag,141,4,12,5,0,admin,
Smantana 12% Mega Image,132,3,12,3,0,admin,
Smantana 12% Muller,144,4,12,5,0,admin,
Smantana 12% Muuna,195,3,12,5,0,admin,
Smantana 12% Natura,130,1,12,5,0,admin,
Smantana 12% Oke!,135,3,12,4,0,admin,
Smantana 12% Olympus,130,3,12,3,0,admin,
Smantana 12% Paco,134,3,12,4,0,admin,
Smantana 12% Pilos,130,3,12,3,0,admin,
Smantana 12% Preda,149,4,12,6,0,admin,
Smantana 12% Premio Unicarm,134,3,12,4,0,admin,
Smantana 12% Prodlacta,135,3,12,4,0,admin,
Smantana 12% Tudia,130,3,12,3,0,admin,
Smantana 13% Aro,143,3,13,3,0,admin,
Smantana 13% single cream Elmlea,148,3,13,5,0,admin,
Smantana 15% Alba,160,3,15,3,0,admin,
Smantana 15% bio Sauerrahm,162,3,15,3,0,admin,
Smantana 15% Bonas,163,3,15,3,0,admin,
Smantana 15% Campina,160,3,15,3,0,admin,
Smantana 15% Covalact,160,3,15,3,0,admin,
Smantana 15% de gatit Rjomi,155,1,15,4,0,admin,
Smantana 15% Gospodar Napolact,160,3,15,4,0,admin,
Smantana 15% Hanul Boieresc,157,2,15,3,0,admin,
Smantana 15% JLC,159,3,15,3,0,admin,
Smantana 15% Muuna,162,3,15,5,0,admin,
Smantana 15% pentru gatit LaDorna,161,3,15,4,0,admin,
Smantana 15% President,159,3,15,3,0,admin,
Smantana 15% Profi,139,1,15,4,0,admin,
Smantana 16% Billa,172,3,16,4,0,admin,
Smantana 18% Aldi R,197,3,18,5,0,admin,
Smantana 18% bio Arla ,190,3,18,3,0,admin,
Smantana 18% eco Ollingegaard,190,3,18,4,0,admin,
Smantana 18% Interagro,183,3,18,3,0,admin,
Smantana 18% Labaneh Pinar,210,6,18,7,0,admin,
Smantana 18% Lett,188,3,18,4,0,admin,
Smantana 18% Naturmaelk eco.,190,3,18,4,0,admin,
Smantana 20%,216,3,20,4,0,admin,
Smantana 20% Albalact,200,3,20,3,0,admin,
Smantana 20% Aro,204,3,20,3,0,admin,
Smantana 20% Big Panda,209,3,20,4,0,admin,
Smantana 20% Bucovina,194,2,20,2,0,admin,
Smantana 20% Clever,205,3,20,4,0,admin,
Smantana 20% Covalact,204,3,20,4,0,admin,
Smantana 20% Dorolact,230,4,20,4,0,admin,
Smantana 20% grasime Tnuva,203,3,20,3,0,admin,
Smantana 20% JLC,203,3,20,3,0,admin,
Smantana 20% Kaufland,205,3,20,4,0,admin,
Smantana 20% Lactag,209,3,20,4,0,admin,
Smantana 20% LaDorna,201,3,20,3,0,admin,
Smantana 20% Mandruta,219,3,20,4,0,admin,
Smantana 20% Olympus,202,3,20,3,0,admin,
Smantana 20% Paco,205,3,20,3,0,admin,
Smantana 20% Pilos,209,3,20,4,0,admin,
Smantana 20% Premio Unicarm,207,3,20,4,0,admin,
Smantana 20% Solomonescu,148,2,20,2,0,admin,
Smantana 20% Spar,204,3,20,3,0,admin,
Smantana 20% Tudia,213,4,20,3,0,admin,
Smantana 22% Brenac,230,4,22,4,0,admin,
Smantana 23% Grand Cucina,251,3,23,8,0,admin,
Smantana 24% Milfina,241,3,24,3,0,admin,
Smantana 24% Muller,239,3,24,3,0,admin,
Smantana 24% Muller,242,3,24,3,0,admin,
Smantana 24% Rolatte,241,3,24,3,0,admin,
Smantana 25% Bonas,253,3,25,4,0,admin,
Smantana 25% JLC,246,3,25,3,0,admin,
Smantana 25% Maramures,245,2,25,6,0,admin,
Smantana 25% Prima Napolact,247,2,25,3,0,admin,
Smantana 25% Profi,229,1,25,4,0,admin,
Smantana 25% Romfulda,246,3,25,3,0,admin,
Smantana 25% Sanlacta,247,2,25,3,0,admin,
Smantana 25% Vitoro,248,2,25,4,0,admin,
Smantana 25% Zuzu,242,2,25,2,0,admin,
Smantana 26% Delisio,259,3,26,3,0,admin,
Smantana 30% Gusturi Romanesti,322,2,30,2,0,admin,
Smantana 30% Hanul Boieresc,292,3,30,3,0,admin,
Smantana 30% Milbona,293,3,30,3,0,admin,
Smantana 30% Preda,289,2,30,3,0,admin,
Smantana 30% Prodlacta Brasov,290,2,30,3,0,admin,
Smantana 30% Sevis,322,2,30,2,0,admin,
Smantana 30% Solomonescu,290,2,30,2,0,admin,
Smantana 30% UHT 365,293,3,30,3,0,admin,
Smantana 32% de consum Five Continents,308,2,32,3,0,admin,
Smantana 35% Artesana,357,4,37,3,0,admin,
Smantana 35% pentru frisca Lactis,335,2,35,3,0,admin,
Smantana 36% Rjomi,339,2,36,3,0,admin,
Smantana 36% Rjomi Bonus,344,2,36,3,0,admin,
Smantana 38% Thise eco.,366,3,38,3,0,admin,
Smantana 475% double cream Sainsbury,445,2,48,3,0,admin,
Smantana 50% Plaiul Talii,468,2,50,2,0,admin,
Smantana Albalact 12%,130,3,12,3,0,admin,
Smantana Albalact 30%,280,3,30,3,0,admin,
Smantana Artego,260,3,25,5,0,admin,
Smantana Bio 30% Casino Mega,287,2,30,2,0,admin,
Smantana Boni 20%,209,3,20,4,0,admin,
Smantana Creme fraiche classic Dr. Oetker,297,3,30,3,0,admin,
Smantana cremoasa 18% Danone,183,3,18,3,0,admin,
Smantana de casa 25% Angst,244,1,25,4,0,admin,
Smantana de gatit 20% Meggle,211,4,20,4,0,admin,
Smantana dulce 15% LaDorna,160,3,15,4,0,admin,
Smantana dulce 32% LaDorna,308,2,32,3,0,admin,
Smantana dulce 33% Zuzu,312,1,33,2,0,admin,
smantana dulce Gutes Land,293,3,30,3,0,admin,
Smantana dulce pentru frisca 32% Premio Unicarm,308,2,32,3,0,admin,
Smantana dulce pentru frisca Bonas,350,3,32,4,0,admin,
Smantana dulce pentru frisca Sanlacta,300,2,32,1,0,admin,
Smantana dulce pentru gatit 12% Zuzu,130,3,12,3,0,admin,
Smantana dulce Viam,291,2,30,3,0,admin,
Smantana ecologica 35% Mirdatod,278,1,30,1,0,admin,
Smantana ecologica Casino 30% Casino,287,2,30,2,0,admin,
Smantana fara lactoza 20% Mizo,204,3,20,3,0,admin,
Smantana fermentata 16% Monor,165,2,16,3,0,admin,
Smantana fermentata 18% Monor,182,1,18,2,0,admin,
Smantana fermentata 20% Milblu,205,3,20,4,0,admin,
Smantana fermentata 20% Prodlacta,199,1,20,4,0,admin,
Smantana fermentata 25% Mandra,245,4,25,0,0,admin,
Smantana fermentata 25% Primalact,265,3,25,4,0,admin,
Smantana frisca Natura,308,1,32,5,0,admin,
Smantana LaDorna 12%,129,3,12,3,0,admin,
Smantana lichida 20% Olympus,206,2,20,4,0,admin,
Smantana lichida 35% Olympus,332,2,35,3,0,admin,
Smantana Milli 15%,160,3,15,4,0,admin,
Smantana Milli 25%,248,2,25,3,0,admin,
Smantana Natura 18%,180,2,18,2,0,admin,
Smantana pentru cafea 12% Pilos,137,3,12,4,0,admin,
Smantana pentru frisca 30% Kaufland,293,2,30,3,0,admin,
Smantana pentru frisca 30% Pilos,293,3,30,3,0,admin,
Smantana pentru frisca 30% UHT Delhaize,293,3,30,3,0,admin,
smantana pentru frisca 35% Dorna,330,2,35,1,0,admin,
Smantana pentru frisca 35% La Dorna,335,2,35,3,0,admin,
Smantana pentru frisca 5% Auchan,86,3,5,7,0,admin,
Smantana pentru frisca fara lactoza Kaufland,293,2,30,3,0,admin,
Smantana pentru frisca Hacendado,318,2,33,3,0,admin,
Smantana pentru frisca Milsani,336,2,35,3,0,admin,
Smantana pentru gatit 10% Vian,121,3,10,4,0,admin,
Smantana pentru gatit 23% LaDorna,307,2,23,2,0,admin,
Smantana pentru gatit 32% La Dorna,308,2,32,3,0,admin,
Smantana pentru gatit Carrefour,143,3,12,5,0,admin,
Smantana Perfecto Milli,207,3,20,4,0,admin,
Smantana proaspata Hacendado,287,2,30,2,1,admin,
Smantana pt frisca 35% LaDorna,330,2,35,1,0,admin,
Smantana Tine ,335,2,35,3,0,admin,
Smantana UHT 23% Carrefour,230,3,23,3,0,admin,
Smantana UHT 30% K-Classic,293,2,30,3,0,admin,
Smantana usoara 12% Casa Buna Danone,130,3,12,3,0,admin,
Smantana vegetala 15% Creme Cuisine Meggle,177,3,16,5,0,admin,
Smantana vegetala de cocos pentru gatit Coconut Cuisine Alpro,100,1,9,2,0,admin,
Smantana vegetala de gatit Hulala Gran Cucina ,202,2,20,3,0,admin,
Smantana Zuzu 12%,130,3,12,3,0,admin,
Smochine confiate Fikjur,251,3,1,56,9,admin,
Smochine deshidratate Bio Natur,249,3,1,64,10,admin,
Smochine deshidratate Clever,298,3,1,64,10,admin,
Smochine deshidratate Free Time,217,4,1,55,7,admin,
Smochine deshidratate Nutco fresh,278,3,1,57,10,admin,
Smochine deshidratate Nutco fresh kaufland,290,3,0,65,7,admin,
Smochine deshidratate Orchard,260,3,1,55,10,admin,
Smochine deshidratate Orlando's,267,4,1,58,10,admin,
Smochine deshidratate soft 365 Mega Image,249,3,1,64,7,admin,
Smochine deshidratate uscate Nutco,267,2,1,75,7,admin,
Smochine proaspete,74,1,0,19,3,admin,
Smochine uscate,249,3,1,64,10,admin,
Smoothie bar ciocolata portocale MaBaker,463,5,24,58,0,admin,
Smoothie smuticeala cocos ananas mar portocala si banana Sloop,81,1,3,11,1,admin,
Smoothie smuticeala mere si coacaze Sloop,42,0,0,10,1,admin,
Smoothies sorbet cu piersici si maracuja Rios,112,1,0,25,3,admin,
Snack crema capsuni si glazura ciocolata Viva,527,6,27,63,4,admin,
Snack cu pasta de arahide Lotto,480,17,24,49,2,admin,
Snack din porumb cu sare Star Snacks StarFoods,500,5,27,59,3,admin,
Snack portocale si ciocolata Delissima Kellogg's,399,4,10,74,4,admin,
Snack Tortitzi cu susan alb si negru,398,7,8,74,1,admin,
Snacks Chio Party Mix,441,9,17,61,4,admin,
Snacks cu aroma se pizza 365 Mega Image,489,7,28,54,1,admin,
Snacks cu branza Olyps,521,6,33,50,5,admin,
Snacks cu gust de pizza Lotto Best Food,505,8,35,51,0,admin,
Snacks cu sare Chio,546,3,34,57,1,admin,
Snacksuri cu branza Kubeti,320,7,11,49,1,admin,
Snacksuri cu pizza Kubeti,397,6,17,55,3,admin,
Snacksuri cu pui Kubeti,447,8,15,69,0,admin,
Snacksuri de porumb cu branza Molenaartje,487,13,25,51,2,admin,
Snacksuri Krax original bacon,500,8,27,57,5,admin,
Snacksuri sarate Circuss,504,8,28,57,0,admin,
Snackuri cu gust de sunca Krax Original Bacon,440,2,23,55,4,admin,
Snackuri cu pizza Krax Fun Pizza,524,5,33,53,0,admin,
Snackuri Lotto Classic,525,7,35,46,0,admin,
Snackuri San Jacobo Froxa,179,8,5,26,1,admin,
Snitel congelat din piept de pui Ella Bella Transavia,205,14,10,14,0,admin,
Snitel de curcan congelat Saga,194,14,10,12,2,admin,
Snitel de pui Edenia,235,15,8,25,1,admin,
Snitel de soia Cris-Tim,221,15,12,15,5,admin,
Snitel din piept de pui semipreparat Sadia,208,15,10,14,2,admin,
Snitel parizian Mega Image,192,18,11,5,5,admin,
Snitel piept de pui,226,14,12,16,0,admin,
Snitel piept pui fara ulei,128,19,5,1,0,admin,
Snitel porc Mega Image,278,17,20,5,0,admin,
Snitel vegetal Agricola,145,14,3,14,0,admin,
Snitel vegetal Baroni Lidl,139,0,0,0,0,admin,
Sofran,310,11,6,65,4,admin,
Soft Biscuit Orange,387,4,12,67,2,admin,
Soia (granulat cuburi),399,45,2,40,12,admin,
Soia boabe SanoVita,467,35,20,22,3,admin,
Soia cuburi Agapy,369,49,7,28,5,admin,
Soia cuburi Inedit,223,52,2,1,0,admin,
Soia cuburi Plus,340,54,2,23,4,admin,
Soia Darling,353,52,1,32,2,admin,
Soia felii Agapy,369,49,7,28,5,admin,
Soia felii Cio,321,54,1,21,0,admin,
Soia felii Inedit Dr.Oetker,223,52,2,1,3,admin,
Soia germeni,31,2,0,5,2,admin,
Soia granule Distins,357,50,2,36,4,admin,
Soia granule Inedit,223,52,2,1,2,admin,
Soia granule Pan Angelli,357,48,2,33,4,admin,
Soia pt snitele Rommac ,280,50,1,30,3,admin,
Soia snitele Adazia,280,50,2,3,5,admin,
Soia snitele Romfood,340,54,2,15,4,admin,
Soia texturat Inedit,334,50,2,30,0,admin,
Somn,280,18,18,0,0,admin,
Somn african (Clarias gariepinus) file,163,15,11,0,0,admin,
Somom afumat Ubago,201,22,12,1,1,admin,
Somon,127,21,4,0,0,admin,
Somon afumat,201,20,14,0,0,admin,
Somon afumat 365,230,19,17,1,0,admin,
Somon afumat Aldi ,193,19,13,0,0,admin,
Somon afumat Black Rose,180,17,13,0,0,admin,
Somon afumat BlueShark,221,22,14,1,0,admin,
Somon afumat de Alaska Auchan,109,22,2,2,0,admin,
Somon afumat Dia,181,23,9,2,0,admin,
Somon afumat Fano,206,22,12,0,0,admin,
Somon afumat Friedrichs,205,22,12,0,0,admin,
Somon afumat Gastronatura,206,17,14,2,0,admin,
Somon afumat Horeca,230,19,17,1,0,admin,
Somon afumat Kirkland,230,27,13,0,0,admin,
Somon afumat Lachs Natur,221,22,15,1,0,admin,
Somon afumat Lax Kallrokt Ikea,210,23,13,0,0,admin,
Somon afumat Lemon Ice Mega Image,183,21,10,1,0,admin,
Somon afumat Negro 2000,212,23,12,3,0,admin,
Somon afumat Norfisk Delikatessen,168,24,8,0,0,admin,
Somon afumat Tesco,310,22,25,0,0,admin,
Somon de Atlantic Afumat 365 Mega Image,170,20,10,0,0,admin,
Somon file cu piele Fishy Kaufland,206,22,12,0,0,admin,
Somon file cu sos de lamaie congelat Sunny Salmon Esva,217,14,17,1,0,admin,
Somon file cu sos de mustar congelat Frosta,193,13,8,17,0,admin,
Somon file Del Mare,116,20,4,0,0,admin,
Somon file Lash,206,20,14,0,0,admin,
Somon file neafumat FoodLab,235,23,16,0,1,admin,
Somon gatit,169,25,7,0,0,admin,
Somon in crusta crocanta congelat Frosta,189,12,0,34,0,admin,
Somon in suc propriu Rio Mare,174,22,10,0,0,admin,
Somon in ulei cu legume Home Garden,388,11,37,3,0,admin,
Somon la gratar,120,17,5,1,0,admin,
Somon marinat eco. Irma,190,25,9,3,0,admin,
Somon marinat Negro 2000,212,23,12,3,0,admin,
Somon marinat Norfisk,176,20,10,1,0,admin,
Somon norvegian afumat Marca 1 Carrefour,228,19,17,1,0,admin,
Somon norvegian marinat Ocean Fish,228,19,17,1,0,admin,
Somon Ocean Sea Lidl,206,20,14,0,0,admin,
Somon roz superior 365,133,18,6,0,0,admin,
Somon salbatic afumat Ocean Fish Lidl,221,22,14,1,0,admin,
Somon salbatic de Alaska afumat Labeyrie,123,24,3,1,0,admin,
Somon salbatic de Alaska Alfredo Foods,84,19,2,0,0,admin,
Somon Tip,230,19,17,1,0,admin,
Sorbet lemon Carte D'Or,120,1,1,29,2,admin,
Sorici de porc,563,63,35,0,0,admin,
Sos caramel Dr. Oetker,318,2,4,60,0,admin,
Sos de maioneza Gova,718,1,79,0,0,admin,
Sos de soia premium Cholimex,9,2,0,0,0,admin,
Sos de vanilie Bourbon Dr. Oetker,115,3,4,17,0,admin,
Sos Dolmio Bolognese Piccante cu chili,40,2,1,8,1,admin,
Sos pesto rosu Jamie Oliver,376,4,36,8,3,admin,
Sos soia Urtekram,70,9,0,8,0,admin,
Sos tzatziki Ifantis,125,4,10,4,0,admin,
Sote de legume congelate,36,3,0,5,0,admin,
Sote de legume Leader,36,3,0,5,2,admin,
Sote legume Delhaize,15,1,0,3,0,admin,
Soy protein My protein,387,90,1,5,1,admin,
Spagete nr. 5 Barilla,359,13,2,71,6,admin,
Spaghete Baneasa,350,11,1,75,0,admin,
Spaghete Barilla,350,12,2,72,3,admin,
Spaghete Classic Kaufland,358,12,2,73,3,admin,
Spaghete Clever Billa,351,11,1,73,3,admin,
Spaghete crude,379,14,3,75,3,admin,
Spaghete cu ou Monte Banato,382,13,1,75,0,admin,
Spaghete De Cecco,355,13,2,73,0,admin,
Spaghete din faina de orez,337,7,1,76,0,admin,
Spaghete din grau dur Combino,358,12,1,73,3,admin,
Spaghete din grau dur Cora,344,13,2,65,7,admin,
Spaghete din grau dur Fior Di Pasta ,360,12,2,74,0,admin,
Spaghete fierte,158,6,1,31,2,admin,
Spaghete integrale Baneasa,327,14,2,59,8,admin,
Spaghete integrale Combino,351,12,2,68,7,admin,
Spaghete integrale Combino,351,12,2,68,7,admin,
Spaghete integrale din grau spelt Bio Rinatura,347,14,3,60,12,admin,
Spaghete integrale din gris de grau dur Combino,351,12,2,68,7,admin,
Spaghete integrale nefierte Buitoni,350,13,2,66,7,admin,
Spaghete integrale nr. 5 Barilla,351,13,3,67,6,admin,
Spaghete integrale Pambac,313,13,2,65,11,admin,
Spaghete integrale Tre Mulini,332,12,2,67,5,admin,
Spaghete integrale Vita D'or,329,12,2,65,10,admin,
Spaghete integrale Vollkorn Bio,330,12,2,66,0,admin,
Spaghete La Collezione Barilla,360,14,4,68,3,admin,
Spaghete no. 3 Barilla,359,13,2,71,3,admin,
Spaghete orez vermicelli Oh! Ricey,354,6,0,82,0,admin,
Spaghete Pambac,350,11,0,75,2,admin,
Spaghete Pasta D'Oro Arpis,350,8,1,72,0,admin,
Spaghete Reggia,358,12,1,73,3,admin,
Spaghetti Integrali De Cecco,328,15,3,62,8,admin,
